ID,HostETG,Dist,f_Dist,Distl,r_Distl,RAdeg,DEdeg,gmag,g-i,g-r,n,n_n,Re,b/a,PA,mu0g,<mueg>,Morph,field1,field2,field3,host_ra,host_dec,host_Vhel,host_D,host_Mk,host_Ab,host_logRe,iso_clean,main_field,r_fov_arcsec
MATLAS-631,PGC029321,40.9,1,0.0, ,151.501,13.0586,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,PGC029321,,,151.463226,12.961213,2816.0,40.9,-21.66,0.16,0.89,0.0,PGC029321,1875.196823146177
MATLAS-632,PGC029321,40.9,1,0.0, ,151.576,13.188,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,PGC029321,,,151.463226,12.961213,2816.0,40.9,-21.66,0.16,0.89,0.0,PGC029321,1875.196823146177
MATLAS-633,PGC029321,40.9,1,0.0, ,151.6539,13.1723,21.26,0.0,0.44,1.38, ,5.26,0.56,-35.3,25.33,26.11,dE  ,PGC029321,,,151.463226,12.961213,2816.0,40.9,-21.66,0.16,0.89,0.0,PGC029321,1875.196823146177
MATLAS-634,PGC029321,40.9,1,0.0, ,151.868,12.4552,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,PGC029321,,,151.463226,12.961213,2816.0,40.9,-21.66,0.16,0.89,0.0,PGC029321,1875.196823146177
MATLAS-635,UGC05408,45.8,1,0.0, ,151.887,58.9995,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,UGC05408,,,150.966095,59.436138,2998.0,45.8,-22.03,0.06,0.84,1.0,UGC05408,1875.8017873286692
MATLAS-636,PGC029321,40.9,1,0.0, ,151.986,13.5038,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,PGC029321,,,151.463226,12.961213,2816.0,40.9,-21.66,0.16,0.89,0.0,PGC029321,1875.196823146177
MATLAS-637,NGC3156,21.8,1,0.0, ,152.6733,3.2491,20.79,0.0,0.34,0.74, ,2.6,0.79,-79.39,23.32,24.11,dE  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-638,NGC3156,21.8,1,95.77,b,152.759,3.5745,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-639,IC0598,35.3,1,31.64,c,152.97,43.4087,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dIN ,IC0598,,,153.202423,43.145546,2256.0,35.3,-22.6,0.06,1.02,1.0,IC0598,1871.1481119557657
MATLAS-640,IC0598,35.3,1,0.0, ,152.981,43.2143,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,IC0598,,,153.202423,43.145546,2256.0,35.3,-22.6,0.06,1.02,1.0,IC0598,1871.1481119557657
MATLAS-641,NGC3156,21.8,1,0.0, ,152.9971,3.3051,21.34,0.0,0.52,0.92, ,4.72,0.48,20.86,25.17,25.96,dE  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-642,NGC3156,21.8,1,0.0, ,153.1371,3.7079,19.31,0.0,0.49,1.01, ,4.37,0.67,-67.98,22.98,23.76,dE  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-643,IC0598,35.3,1,32.49,b,153.178,42.9928,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,IC0598,,,153.202423,43.145546,2256.0,35.3,-22.6,0.06,1.02,1.0,IC0598,1871.1481119557657
MATLAS-644,NGC3156,21.8,1,0.0, ,153.2047,3.2504,20.23,0.0,0.51,0.53, ,7.94,0.93,27.89,25.19,25.97,dE  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-645,NGC3156,21.8,1,0.0, ,153.3468,3.3098,19.74,0.0,0.27,0.6, ,6.39,0.81,32.27,24.23,25.01,dE  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-646,NGC3156,21.8,1,0.0, ,153.373,3.4487,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-647,NGC3156,21.8,1,0.0, ,153.4235,3.5504,19.84,0.0,0.41,0.7, ,3.58,0.84,33.77,23.07,23.86,dE  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-648,NGC3156,21.8,1,0.0, ,153.524,3.348,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-649,NGC3156,21.8,1,0.0, ,153.533,3.345,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-650,NGC3156,21.8,1,0.0, ,153.5602,3.5852,20.12,0.0,0.43,0.58, ,6.83,0.75,0.23,24.75,25.53,dE  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-651,NGC3156,21.8,1,0.0, ,153.584,3.3952,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-652,NGC3156,21.8,1,0.0, ,153.6326,3.367,17.59,0.0,0.57,0.59, ,10.11,0.94,-77.8,23.07,23.85,dEN ,NGC3156,,,153.171692,3.12932,1338.0,21.8,-22.15,0.15,1.24,0.0,NGC3156,1873.1987911556698
MATLAS-653,IC0598,35.3,1,0.0, ,153.765,43.0098,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,IC0598,,,153.202423,43.145546,2256.0,35.3,-22.6,0.06,1.02,1.0,IC0598,1871.1481119557657
MATLAS-654,NGC3193,33.1,1,17.79,a,154.323,22.1612,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-655,NGC3193,33.1,1,0.0, ,154.3656,21.8273,18.76,0.0,0.0,1.01, ,4.98,0.71,-65.11,22.36,23.14,dI  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-656,NGC3193,33.1,1,0.0, ,154.37,21.6,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-657,NGC3193,33.1,1,0.0, ,154.3974,21.4017,20.51,0.0,0.5,0.83, ,4.61,0.76,31.75,24.29,25.07,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-658,NGC3193,33.1,1,0.0, ,154.467,22.3337,20.63,0.0,0.0,2.29,*,9.28,0.61,28.91,25.93,26.71,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-659,NGC3193,33.1,1,0.0, ,154.495,21.5875,22.38,0.0,0.65,0.57, ,2.85,0.78,37.4,26.64,27.42,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-660,NGC3182,34.0,1,0.0, ,154.545,58.2218,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC3182,,,154.887558,58.205818,2118.0,34.0,-23.19,0.05,1.32,1.0,NGC3182,1875.8298142734357
MATLAS-661,NGC3193,33.1,1,0.0, ,154.557,22.4216,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-662,NGC3193,33.1,1,0.0, ,154.5573,21.7887,21.11,0.0,0.3,0.99, ,4.93,0.67,-37.07,25.04,25.82,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-663,NGC3193,33.1,1,0.0, ,154.5626,22.2713,20.34,0.0,0.43,0.75, ,4.72,0.89,43.12,24.17,24.96,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-664,NGC3182,34.0,1,0.0, ,154.571,58.7323,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3182,,,154.887558,58.205818,2118.0,34.0,-23.19,0.05,1.32,1.0,NGC3182,1875.8298142734357
MATLAS-665,NGC3193,33.1,1,0.0, ,154.5852,21.6005,20.02,0.0,0.5,0.77, ,2.99,0.74,8.26,22.87,23.65,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-666,NGC3193,33.1,1,20.26,a,154.5948,21.3922,16.84,0.0,0.45,1.46, ,11.52,0.34,31.65,22.6,23.39,dEN ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-667,NGC3193,33.1,1,0.0, ,154.6383,21.8607,17.92,0.0,0.45,0.66, ,9.35,0.88,7.06,23.24,24.02,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-668,NGC3193,33.1,1,58.1,a,154.65,21.7088,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-669,NGC3193,33.1,1,0.0, ,154.6504,21.7517,20.26,0.0,0.55,0.58, ,6.57,0.57,-32.2,24.8,25.59,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-670,NGC3193,33.1,1,17.79,a,154.6701,21.3806,17.29,0.0,0.55,1.1, ,9.25,0.5,9.94,22.58,23.36,dEN ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-671,NGC3193,33.1,1,0.0, ,154.69,22.3602,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-672,NGC3193,33.1,1,0.0, ,154.7146,22.2326,20.21,0.0,0.5,0.57, ,6.02,0.55,35.02,24.57,25.35,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-673,NGC3193,33.1,1,0.0, ,154.721,21.9082,18.07,0.0,0.56,0.74, ,11.89,0.69,-86.23,23.91,24.69,dEN ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-674,NGC3193,33.1,1,0.0, ,154.7732,21.8198,18.93,0.0,0.0,1.85,*,5.24,0.87,-21.98,22.98,23.77,dI  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-675,NGC3182,34.0,1,0.0, ,154.8947,58.4784,20.42,0.0,0.56,1.08, ,7.02,0.55,-38.47,25.11,25.89,dE  ,NGC3182,,,154.887558,58.205818,2118.0,34.0,-23.19,0.05,1.32,1.0,NGC3182,1875.8298142734357
MATLAS-676,NGC3182,34.0,1,0.0, ,154.9184,58.5073,21.94,0.0,0.45,1.06, ,2.71,0.69,33.79,24.57,25.36,dE  ,NGC3182,,,154.887558,58.205818,2118.0,34.0,-23.19,0.05,1.32,1.0,NGC3182,1875.8298142734357
MATLAS-677,NGC3182,34.0,1,0.0, ,154.928,58.4535,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3182,,,154.887558,58.205818,2118.0,34.0,-23.19,0.05,1.32,1.0,NGC3182,1875.8298142734357
MATLAS-678,NGC3182,34.0,1,0.0, ,154.9449,58.6357,19.19,0.0,0.0,1.36,*,5.72,0.44,33.46,23.44,24.22,dE  ,NGC3182,,,154.887558,58.205818,2118.0,34.0,-23.19,0.05,1.32,1.0,NGC3182,1875.8298142734357
MATLAS-679,NGC3193,33.1,1,0.0, ,155.021,21.5511,20.55,0.0,0.47,0.73, ,4.3,0.8,23.6,24.18,24.96,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-680,NGC3193,33.1,1,0.0, ,155.0599,21.7777,21.52,0.0,0.41,0.71, ,3.34,0.66,73.4,24.6,25.38,dE  ,NGC3193,,,154.603683,21.893978,1381.0,33.1,-24.63,0.11,1.42,0.0,NGC3193,1875.4965953361852
MATLAS-681,NGC3182,34.0,1,0.0, ,155.1517,58.1387,19.84,0.0,0.48,0.91, ,5.85,0.8,47.27,24.14,24.92,dEN ,NGC3182,,,154.887558,58.205818,2118.0,34.0,-23.19,0.05,1.32,1.0,NGC3182,1875.8298142734357
MATLAS-682,NGC3230,40.8,1,0.0, ,155.5875,12.9975,21.04,0.0,0.33,0.78, ,5.69,0.5,-55.78,25.34,26.13,dI  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-683,NGC3230,40.8,1,0.0, ,155.6414,13.0051,21.82,0.0,0.0,0.4, ,3.58,0.6,-20.48,25.05,25.84,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-684,NGC3230,40.8,1,0.0, ,155.662,12.8705,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-685,NGC3182,34.0,1,28.94,c,155.667,58.0906,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3182,,,154.887558,58.205818,2118.0,34.0,-23.19,0.05,1.32,1.0,NGC3182,1875.8298142734357
MATLAS-686,NGC3226,22.9,1,0.0, ,155.6774,19.8128,18.0,0.0,0.0,1.05,*,6.87,0.77,18.52,22.64,23.42,dE  ,NGC3226,,,155.862549,19.898439,1315.0,22.9,-23.24,0.1,1.49,0.0,NGC3226,1875.885572826608
MATLAS-687,NGC3230,40.8,1,0.0, ,155.715,12.991,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-688,NGC3226,22.9,1,0.0, ,155.7211,19.5771,18.23,0.0,0.0,1.23,*,8.88,0.8,-81.96,23.43,24.22,dI  ,NGC3226,,,155.862549,19.898439,1315.0,22.9,-23.24,0.1,1.49,0.0,NGC3226,1875.885572826608
MATLAS-689,NGC3230,40.8,1,0.0, ,155.7432,12.8991,19.47,0.0,0.6,1.19, ,3.76,0.93,-42.44,22.81,23.59,dEN ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-690,NGC3230,40.8,1,0.0, ,155.7871,12.9339,20.44,0.0,0.37,0.89, ,4.38,0.59,-4.45,23.76,24.54,dI  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-691,NGC3226,22.9,1,16.33,a,155.814,20.178,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC3226,,,155.862549,19.898439,1315.0,22.9,-23.24,0.1,1.49,0.0,NGC3226,1875.885572826608
MATLAS-692,NGC3230,40.8,1,38.11,a,155.8596,12.5952,17.73,0.0,0.57,1.3, ,5.94,0.73,-53.44,22.06,22.84,dEN ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-693,NGC3226,22.9,1,0.0, ,155.868,20.0825,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3226,,,155.862549,19.898439,1315.0,22.9,-23.24,0.1,1.49,0.0,NGC3226,1875.885572826608
MATLAS-694,NGC3230,40.8,1,0.0, ,155.8712,12.7229,21.05,0.0,0.54,0.93, ,5.41,0.81,-50.14,25.18,25.96,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-695,NGC3230,40.8,1,0.0, ,155.8892,12.8971,21.15,0.0,0.38,1.04, ,3.73,0.76,-30.69,24.47,25.25,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-696,NGC3230,40.8,1,38.8,a,155.914,12.6238,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-697,NGC3230,40.8,1,0.0, ,155.945,12.3758,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-698,NGC3230,40.8,1,0.0, ,155.9443,13.1468,21.18,0.0,0.5,1.07, ,4.28,0.75,1.25,24.79,25.58,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-699,NGC3230,40.8,1,0.0, ,155.9592,13.0659,20.87,0.0,0.47,0.66, ,3.5,0.9,0.59,24.05,24.83,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-700,NGC3230,40.8,1,0.0, ,155.9689,12.8909,20.75,0.0,0.61,1.26, ,5.69,0.77,35.05,24.99,25.77,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-701,NGC3230,40.8,1,0.0, ,156.0248,12.8169,22.24,0.0,0.53,0.8, ,2.61,0.94,27.66,24.78,25.56,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-702,NGC3230,40.8,1,62.39,b,156.0833,12.6036,20.34,0.0,0.55,1.11, ,3.79,0.77,55.64,23.69,24.47,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-703,NGC3230,40.8,1,0.0, ,156.1251,12.3263,21.82,0.0,0.48,0.7, ,3.82,0.57,34.45,25.19,25.97,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-704,NGC3226,22.9,1,14.52,a,156.1445,20.0329,16.12,0.0,0.54,1.22, ,11.67,0.66,-81.92,21.91,22.69,dEN ,NGC3226,,,155.862549,19.898439,1315.0,22.9,-23.24,0.1,1.49,0.0,NGC3226,1875.885572826608
MATLAS-705,NGC3226,22.9,1,0.0, ,156.1748,20.3607,19.31,0.0,0.0,1.27,*,2.93,0.83,-8.21,22.1,22.89,dE  ,NGC3226,,,155.862549,19.898439,1315.0,22.9,-23.24,0.1,1.49,0.0,NGC3226,1875.885572826608
MATLAS-706,NGC3226,22.9,1,0.0, ,156.1829,19.9542,20.28,0.0,0.47,0.67, ,9.01,0.58,-17.07,25.51,26.3,dE  ,NGC3226,,,155.862549,19.898439,1315.0,22.9,-23.24,0.1,1.49,0.0,NGC3226,1875.885572826608
MATLAS-707,NGC3230,40.8,1,0.0, ,156.198,12.7878,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-708,NGC3230,40.8,1,0.0, ,156.2025,12.6342,19.78,0.0,0.47,0.8, ,4.23,0.46,-84.17,23.38,24.16,dE  ,NGC3230,,,155.93309,12.567883,2795.0,40.8,-24.18,0.16,1.26,1.0,NGC3230,1874.8666307747444
MATLAS-709,NGC3245,20.3,1,0.0, ,156.316,27.9773,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3245,,,156.826523,28.507435,1326.0,20.3,-23.69,0.11,1.4,0.0,NGC3245,1875.2662126169603
MATLAS-710,NGC3226,22.9,1,0.0, ,156.3168,20.1638,19.73,0.0,0.71,0.56, ,8.1,0.86,88.42,24.73,25.51,dEN ,NGC3226,,,155.862549,19.898439,1315.0,22.9,-23.24,0.1,1.49,0.0,NGC3226,1875.885572826608
MATLAS-711,NGC3245,20.3,1,0.0, ,156.3208,28.0336,18.7,0.99,0.64,1.12, ,6.05,0.53,64.5,23.07,23.86,dEN ,NGC3245,,,156.826523,28.507435,1326.0,20.3,-23.69,0.11,1.4,0.0,NGC3245,1875.2662126169603
MATLAS-712,NGC3245,20.3,1,0.0, ,156.3868,28.7027,19.74,1.21,0.93,0.79, ,7.56,0.57,-76.75,24.59,25.37,dEN ,NGC3245,,,156.826523,28.507435,1326.0,20.3,-23.69,0.11,1.4,0.0,NGC3245,1875.2662126169603
MATLAS-713,NGC3245,20.3,1,0.0, ,156.4045,28.6473,19.85,0.78,0.0,1.0, ,3.95,0.85,39.21,23.29,24.07,dE  ,NGC3245,,,156.826523,28.507435,1326.0,20.3,-23.69,0.11,1.4,0.0,NGC3245,1875.2662126169603
MATLAS-714,NGC3245,20.3,1,17.79,c,156.414,28.6802,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3245,,,156.826523,28.507435,1326.0,20.3,-23.69,0.11,1.4,0.0,NGC3245,1875.2662126169603
MATLAS-715,NGC3245,20.3,1,0.0, ,156.4404,28.1317,22.21,0.0,0.0,0.74, ,2.95,0.61,43.95,24.67,25.45,dI  ,NGC3245,,,156.826523,28.507435,1326.0,20.3,-23.69,0.11,1.4,0.0,NGC3245,1875.2662126169603
MATLAS-716,NGC3245,20.3,1,0.0, ,156.6433,29.0629,20.81,0.6,0.35,0.81, ,5.0,0.69,7.44,24.76,25.54,dE  ,NGC3245,,,156.826523,28.507435,1326.0,20.3,-23.69,0.11,1.4,0.0,NGC3245,1875.2662126169603
MATLAS-717,NGC3245,20.3,1,0.0, ,156.6751,28.8595,19.5,0.86,0.64,0.68, ,5.77,0.91,-61.16,23.77,24.55,dE  ,NGC3245,,,156.826523,28.507435,1326.0,20.3,-23.69,0.11,1.4,0.0,NGC3245,1875.2662126169603
MATLAS-718,NGC3248,24.6,1,0.0, ,156.691,22.7719,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC3248,,,156.93927,22.84717,1481.0,24.6,-22.43,0.09,1.2,1.0,NGC3248,1870.4183889057178
MATLAS-719,NGC3245,20.3,1,0.0, ,156.734,28.3066,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dIN ,NGC3245,,,156.826523,28.507435,1326.0,20.3,-23.69,0.11,1.4,0.0,NGC3245,1875.2662126169603
